smiles,cid,Molecular_Weight,Hydrogen_bond_Acceptor,Hydrogen_bond_Donor,xlogP,Physiological_Charge,Polarized_Surface_Area,Number_of_Rotatable_bonds,BBB
C[C@H]1CC(=C)C[C@]23CCN(CC4CCC4)[C@H](Cc4ccc(cc24)O)[C@H]13,5488631,337.5,2,1,5,0,23.5,2,1
CC(Oc1cccc2ccccc12)/C(/N)=N/O,5489477,230.26,3,2,2.3,0,67.8,3,1
Oc1cccc2c1[C@@]13CCN(CC4CC4)[C@H](C2)[C@@H]3CCC(=O)C1,5490677,311.4,3,1,2.7,0,40.5,2,1
CO\N=C(/C#N)\[C@H]1CN2CCC1CC2,5491428,193.25,4,0,1,0,48.6,2,1
COCCN1CC[C@@]23[C@H]4Oc5c(ccc(c52)C[C@@H]1[C@]3(O)CCC4=O)O,5491906,345.4,6,2,1,0,79.2,3,1
CCCCC/C(=N/OCCN)/c1ccc(c(c1)N)C,5492298,263.38,4,2,2.8,0,73.6,8,1
CO\N=C(/C(=O)N[C@H]1[C@H]2SCC=C(N2C1=O)C(=O)OCOC(=O)C(C)(C)C)\c1csc(n1)NC(=O)[C@H](C)N CEFTIZOXIME_ALAPIVOXIL,5493446,568.6,13,3,1.1,0,245,12,0
C[C@@H]1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(C)=O,5702036,434.5,7,2,2.8,0,101,4,1
C[C@@H]1CC2C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(=O)C(C)(C)C,5702055,494.6,8,2,3.9,0,101,5,1
CC(=O)N1CCN(CC1)c1ccc(cc1)OCC1CO[C@@](Cn2ccnc2)(O1)c1ccc(cc1Cl)Cl,5702077,531.4,6,0,4.3,0,69.1,7,0
CC1(C)O[C@@H]2CC3C4C[C@H](F)C5=CC(=O)CC[C@]5(C)C4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO,5702172,436.5,7,2,1.4,0,93.1,2,1
C[C@@H]1CC2C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,5702178,410.5,7,3,1.9,0,94.8,2,1
CO\N=C(/C(=O)N[C@H]1[C@@H]2N(C1=O)C(=C(COC(C)=O)CS2=O)C(O)=O)\c1csc(n1)N CEFTIOXIDE,5748700,471.5,13,3,-1.7,0,238,8,0
CO\N=C(\C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C([O-])=O)C[n+]1ccc(n1CCO)N)/c1csc(n1)N CEFOSELIS,5748845,522.6,12,4,-0.9,0,259,8,0
Cc1cccc(n1)\C=N\N1CCN(CC1)C(c1ccccc1)c1ccccc1,5826113,370.5,4,0,4.8,0,31.7,5,1
CC/C(=C/C)/C(=O)NC(N)=O,5895404,156.18,2,2,0.9,0,72.2,2,1
COc1cc(cc(c1OC)OC)/C=C/C(N)=O,6154037,237.25,4,1,0.8,0,70.8,5,1
Nc1scc(n1)/C(=N/OCC(O)=O)/C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)C=C CEFIXIME,6321411,453.5,12,4,-0.7,0,238,8,0
CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)CSc1sc(c(n1)C)CC(O)=O)\c1csc(n1)N CEFODIZIME,6321412,584.7,15,4,0.2,0,305,10,0
COCC1=C(N2[C@H](SC1)[C@H](NC(=O)\C(=N/OC)\c1csc(n1)N)C2=O)C(O)=O CEFPODOXIME,6321413,427.5,11,3,-1.4,0,210,7,0
CN1[C@@H]2CC[C@@H]1CC(C2)OC(=O)C(O)c1ccccc1,6321423,275.34,4,1,1.9,0,49.8,4,1
O=C1NCCN1C1CCN(CC[C@H]2COc3ccccc3O2)CC1,6328465,331.4,4,1,1.8,0,54,4,1
COCC1=C(N2[C@H](SC1)[C@H](NC(=O)\C(=N/O)\c1csc(n1)N)C2=O)C(O)=O CEFDALOXIME,6399259,413.4,11,4,-1.2,0,221,6,0
N[C@@H](C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)CSc1c[nH]nn1)c1ccc(cc1)O CEFATRIZINE,6410758,462.5,10,5,-2.3,0,225,7,0
CC\C=C(\C)/C1(CC)C(=O)NC(=O)NC1=O,6433158,224.26,3,2,1.7,0,75.3,3,1
COc1cc(cc(c1OC)OC)C(=O)/C=C/N1CC=CC1,6433520,289.33,5,0,1.8,0,48,6,1
O=C1CCC(C2CCN(CC2)C/C=C/c2ccccc2)(C(=O)N1)c1ccccc1,6433620,388.5,3,1,3.8,0,49.4,5,1
CO\N=C\C1=CCCN(C)C1,6435812,154.21,3,0,0.7,0,24.8,2,1
CC\C=C(/C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)COC(N)=O)\c1csc(n1)N CEFCAPENE,6436055,453.5,10,4,-0.5,0,232,8,0
C[N+](C)([O-])CC\C=C1\c2ccccc2C=Cc2c(cccc\12)Cl,6436093,325.8,1,0,4.7,0,18.1,3,1
CN1C(=O)CS\C\1=C/C(=O)Nc1c(cccc1Cl)C,6436118,296.77,3,1,2.2,0,74.7,2,1
Clc1ccc(nn1)N1CCN(CC1)C/C=C/c1ccccc1,6436126,314.8,4,0,3.2,0,32.3,4,1
C\C=C/C1O[C@]23CC[C@](O1)(C(=O)COC(=O)c1ccncc1)[C@@]3(C)C[C@H](O)[C@H]1[C@H]2CCC2=CC(=O)CC[C@]12C,6436148,535.6,8,1,2.8,0,112,6,1
CC[N+](C)(C\C=C\C1=C(N2[C@H](SC1)[C@H](NC(=O)\C(=N/OCF)\c1nsc(n1)N)C2=O)C([O-])=O)CC(N)=O CEFLUPRENAM,6436167,556.6,13,3,0.8,0,260,11,0
OCCN1CCN(CC\C=C2\c3ccccc3COc3ccc(cc\23)Cl)CC1,6436541,398.9,4,1,4,0,35.9,5,1
NC/C(/CCc1ccc(cc1)F)=C/F,6437850,197.22,3,1,2.3,0,26,4,1
Cn1nnnc1SCC1=C(N2[C@H](SC1)[C@H](NC(=O)CS\C=C/C#N)C2=O)C(O)=O CEFIVITRIL,6443795,453.5,11,2,-0.5,0,230,8,0
CN(CCOC(c1ccccc1)c1ccccc1)C/C=C/c1ccccc1,6443800,357.5,2,0,5.4,0,12.5,9,1
COc1cc(cc(c1OC)OC)\C=C\C(=O)N1CCCCCCC1,6443803,333.4,4,0,3.5,0,48,5,1
CN1CCN(CC1)C1=Nc2cscc2/C(=C/C#N)/c2cscc21,6450478,340.5,5,0,1.7,0,99.1,1,1
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)[C@@H]2N[C@@H](COCCOC)O[C@H]([C@H]2C)[C@]1(C)O DIRITHROMYCIN,6473883,835.1,16,5,4.2,0,196,12,0
C/C(=C\CCN1CCC2(CC1)N(CNC2=O)c1ccccc1)/c1ccc(cc1)F,6504344,393.5,4,1,4.6,0,35.6,5,1
CO\N=C(/C(=O)N[C@H]1[C@H](C)N(OCC(=O)OCC(=O)OC(C)(C)C)C1=O)\c1csc(n1)N GLOXIMONAM,6506803,471.5,12,2,1.3,0,200,12,0
CO\N=C(\C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)/C=C/SC1=NNC(=O)C(=O)N1CC=O)/c1csc(n1)N CEFTIOLENE,6537430,594.6,15,4,-1.3,0,305,10,0
CO\N=C(\C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C([O-])=O)C[N+]12CCC(CC1)(CC2)C(N)=O)/c1nsc(n1)N CEFCLIDIN,6537446,550.6,12,3,-1.4,0,260,7,0
NC(=O)OC[C@@H]1[C@H](NC(=O)/C(=N/OCC(O)=O)/c2csc(n2)N)C(=O)N1S(O)(=O)=O CARUMONAM,6540466,466.4,14,5,-1.4,0,291,10,0
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)c3cnc4cccnc4c3O)c3ccccc3)C(=O)N2[C@H]1C(O)=O APALCILLIN,6602341,521.5,9,4,2.2,0,183,6,0
CC1(C)O[C@@H]2CC3C4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO,6710651,452.5,8,2,2.5,0,93.1,2,1
CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,6710659,422.5,7,2,1.7,0,101,4,1
CC(=O)OCC(=O)[C@]12OC(C)(C)O[C@@H]2CC2C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,6710662,494.5,9,1,3.2,0,99.1,4,1
CCOC(=O)O[C@@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C)C(=O)COC(=O)CC,6714002,488.6,8,1,4.2,0,116,9,1
CNCCC(Oc1ccccc1C)c1ccccc1,6850813,255.35,2,1,3.7,0,21.3,6,1
Nc1scc(n1)\C(=N/O)\C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)C=C CEFDINIR,6915944,395.4,10,4,0,0,212,5,0
C[C@@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]2C[C@H]2Cc3ccccc3C[C@]21C(=O)CO,6917657,464.6,5,2,3.7,0,74.6,2,1
CCOC(OCC)C(=O)OCC(=O)[C@@]1(O)C[C@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)c2c(c3c(c(c2C1)O)C(=O)c1cccc(c1C3=O)OC)O DETORUBICIN,6917660,673.7,15,5,1.9,0,231,12,0
CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C([O-])=O)C[n+]1cccc2c1CCC2)\c1csc(n1)N CEFPIROME,6917674,514.6,10,2,0.9,0,208,6,0
CN1CC[C@]23NC(=O)C[C@H]([C@H]2C1)c1cc(ccc1O3)Cl,6917700,292.76,3,1,1.8,0,41.6,0,1
CO\N=C(/C(=O)N[C@H]1[C@H](C)N(OCC(O)=O)C1=O)\c1csc(n1)N OXIMONAM,6917717,357.35,10,3,0.1,0,185,7,0
CNCCSC1=Cc2ccccc2Oc2ccc(cc12)F,6917740,301.4,4,1,3.8,0,46.6,4,1
CCS[C@@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C)SC,6917939,410.6,5,1,4.3,0,87.9,3,1
COC1=CC(=O)O[C@@H]1[C@@H](O)c1ccccc1Cl,6918049,254.66,4,1,1.4,0,55.8,3,1
C[C@@H](O)[C@@H]1[C@H]2SC(=C(N2C1=O)C(O)=O)S[C@H]1CCS(=O)C1 SULOPENEM,6918095,349.5,8,2,0,0,165,4,0
CC(C)C(=O)OCC(=O)[C@]12O[C@@H](O[C@@H]2C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C)C1CCCCC1,6918155,540.7,7,1,5.3,0,99.1,6,1
CC1(C)[C@H](NC(=O)/C(=N/OCC(O)=O)/c2csc(n2)N)C(=O)N1OS(O)(=O)=O TIGEMONAM,9576769,437.4,13,4,-0.6,0,247,8,0
CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)OC(C)OC(=O)C(C)(C)OC)COC(N)=O)\c1occc1 CEFUROXIME-PIVOXETIL,9595289,568.6,13,2,1.4,0,224,14,0
COc1cccc2c1C(=O)c1c(c3c(c(c1C2=O)O)C[C@](O)(C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1)\C(\C)=N/NC(=O)c1ccccc1)O ZORUBICIN,9595290,645.7,12,6,3.8,0,210,6,0
C[C@@]12CC[C@@H](O)C[C@@H]2CC[C@H]2[C@@H]3CC[C@H](C(=O)CO)[C@@]3(C)CC(=O)[C@@H]21,9798416,348.5,4,2,2.6,0,74.6,2,1
C[C@H](O)[C@@H]1[C@H]2[C@@H](C)C(=C(N2C1=O)C(O)=O)S[C@@H]1CN[C@@H](C1)C(=O)N(C)C MEROPENEM,9800191,383.5,7,3,-2.4,0,136,5,0
CC(C)CCC(=O)C[C@H]1N(C(=O)c2ccccc21)c1ccc2ccc(nc2n1)Cl,9801538,407.9,4,0,4.6,0,63.2,6,1
O=C1[C@H]2[C@H]3C=C[C@H]([C@H]4C=C[C@H]43)[C@H]2C(=O)N1CCCCN1CCN(CC1)c1ncccn1,9802195,419.5,6,0,1.4,0,69.6,6,1
CC(C)(C)C(=O)O[C@@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C)C(=O)CS,9804413,462.6,6,2,4.7,0,81.7,5,1
NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)C(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O TOBRAMYCIN,9804613,467.5,14,10,-6.2,0,268,6,0
CCC(=O)OCC(=O)[C@]12OC(C)(C)O[C@@H]2C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,9806281,508.5,9,1,3.7,0,99.1,5,1
CCN(CC)CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)C=C[C@]4(C)C3[C@@H](O)C[C@@]21C,9806354,473.6,7,2,3.2,0,104,8,1
CCCCCCCCCCCCCC(=O)OC1C=C[C@H]2[C@H]3Cc4ccc(c5c4[C@@]2(CCN3C)[C@H]1O5)OCc1ccccc1,9808499,585.8,5,0,9.5,0,48,17,1
CC[C@@H]1OC(=O)[C@H](C)[C@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(C[C@@H](C)C(=O)[C@@H](C)[C@@H](O)[C@]1(C)O)OC CLARITHROMYCIN,9810688,748,14,4,3.2,0,183,8,0
CC1CCCCC1(N1CCCCC1)c1sccc1,9816725,263.4,2,0,4.4,0,31.5,2,1
CC(C)n1cc2c3c(cccc13)[C@H]1C[C@H](CN(C)[C@@H]1C2)C(=O)NC1CCCCC1,9821951,393.6,2,1,4.1,0,37.3,3,1
C[C@H]1CC2C3CC[C@](OC(C)=O)(C(C)=O)[C@@]3(C)C[C@H](O)[C@]2(F)[C@@]2(C)C=CC(=O)C=C12,9823328,418.5,6,1,2.6,0,80.7,3,1
CCCCC(=O)O[C@@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C)C(=O)CO,9824723,444.6,6,2,4,0,101,7,1
CC(=O)OCC(=O)[C@@]1(O)[C@@H](C[C@H]2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C)OC(C)=O,9826358,478.5,9,2,1.9,0,127,6,1
C[C@@H](O)[C@@H]1[C@H]2CC(=C(N2C1=O)C(O)=O)S[C@@H]1CCN(C1)/C(/C)=N PANIPENEM,9840851,339.4,6,3,0,0,130,5,0
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C(=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO)Cl,9846332,444.9,7,3,2.6,0,94.8,2,1
CCCCCCCCCCCCCCCCCC(=O)OCC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)C=C[C@]4(C)C3[C@@H](O)C[C@@]21C,9852986,684.9,8,2,10.7,0,127,23,1
C[C@H]1C[C@H](CC(C)(C)C1)OC(=O)[C@@H]1CCC(=O)N1,9859832,253.34,3,1,2.6,0,55.4,3,1
CN1CCC2(O)C(C1)c1cccc(c1Oc1ccccc21)C,9860946,295.4,3,1,2.8,0,32.7,0,1
C[C@@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]2CC[C@]1(O)C(=O)OCCl,9865442,394.9,5,2,2.6,0,83.8,3,1
CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)C12,9865943,404.5,5,1,4.3,0,72.8,7,1
CC1(C)O[C@@H]2CC3C4CCC5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CCl,9868603,455,6,1,3.6,0,72.8,2,1
CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](Cl)C[C@@]21C,9868609,455.4,5,1,3.1,0,80.7,4,1
C[C@@H]1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1occc1)C(=O)CCl,9871375,521.4,6,1,3.9,0,93.8,5,1
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)CN/C(=N)/c3ccncc3)c3ccccc3)C(=O)N2[C@H]1C(O)=O PIRBENICILLIN,9871712,510.6,8,4,0.7,0,192,8,0
NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](NC(CO)CO)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)[C@@H](O)[C@@H]1O PROPIKACIN,9872451,557.6,17,13,-8,0,315,10,0
CC(=O)O[C@]12CO[C@@H]2C[C@H](O)[C@]2(C)C1[C@H](OC(=O)c1ccccc1)[C@]1(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccc3)C(=C([C@@H](O)C2=O)C1(C)C)C,9877265,807.9,14,5,1.6,0,224,13,0
CN1C[C@H](CSc2ccccn2)C=C2[C@H]1Cc1c[nH]c3cccc2c13,9884658,347.5,3,1,3.6,0,57.2,3,1
C[C@H]1CC2[C@@H]3CC[C@](O)(C(=O)COC(=O)CCC(O)=O)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,9891055,474.5,8,3,2.2,0,138,7,1
NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](OC3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O KANAMYCIN,9893710,484.5,15,11,-6.9,0,283,6,0
C[C@@]12C=CC(=O)C=C2CCC2C3CC(=C)[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)C21,9907506,372.5,5,3,1.6,0,94.8,2,1
CN1CC[C@]2(C)C1N(C)c1ccc(cc21)OC(=O)N1CCc2ccccc2C1,9907742,377.5,4,0,2.5,0,36,2,1
CCCN1C[C@H](C[C@@H]2Cc3c(cccc3CC21)O)NS(=O)(=O)N(CC)CC,9908699,395.6,6,2,3.1,0,81.3,7,1
C[C@@]12Cc3cnn(c3C=C2CC[C@@H]2[C@@H]1CC[C@@]1(C)[C@H]2CC[C@@]1(O)C#C)c1ccc(cc1)F,9910575,430.6,3,1,5.4,0,38,2,1
C[C@@H]1C[C@H]2C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(C)=O,9910783,434.5,7,2,2.5,0,101,4,1
CCC[C@@H]1C[C@H](N(C)C1)C(=O)NC(C(C)O)[C@H]1O[C@H](SC)[C@H](O)[C@@H](O)[C@H]1O LINCOMYCIN,9911258,406.5,8,5,0.2,0,148,7,0
CCOC(=O)CC(O)CC(O)\C=C\C1=C(c2ccc(cc2)F)c2ccccc2OC21CCCC2,9912369,466.5,6,2,3.9,0,76,9,1
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@H]1C BERYTHROMYCIN,9918244,717.9,13,4,3.9,0,174,7,0
COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)NCC[C@]143,9925873,285.34,4,2,0.7,0,50.7,1,1
COCOC(=O)[C@@H]1N2[C@H](SC1(C)C)[C@H](N1C(=O)C(NC1(C)C)c1ccc(cc1)O)C2=O SARMOXICILLIN,9933415,449.5,8,2,1.6,0,134,6,0
CC1(C)O[C@@H]2C[C@H]3C4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(Cl)[C@@H](Cl)C[C@]3(C)[C@@]2(O1)C(=O)CF,9935247,489.4,6,0,5,0,52.6,2,1
CCC(=O)O[C@@]1([C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C)C(=O)SCCl,9936383,517,8,1,4.2,0,106,6,1
CN[C@H]1[C@@H](O)C(OC[C@]1(C)O)O[C@@H]1[C@@H](O)[C@H](OC2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](N)C[C@@H]1NC(=O)C(O)CN ISEPAMYCIN,9939625,569.6,16,12,-6.9,0,298,9,0
CNc1cc(c(cc1Cl)C(=O)N[C@H]1CCN(Cc2ccccc2)[C@H]1C)OC,9952220,387.9,4,2,3.9,0,53.6,6,1
CCCCCC1CN[C@@H](C1)C(=O)NC(C(C)Cl)[C@H]1O[C@H](SC)[C@H](O)[C@@H](O)[C@H]1O MIRINCAMYCIN,9954854,439,7,5,2.7,0,136,9,0
NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](OC2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1OC1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O AMIKACIN,9960048,585.6,17,13,-7.9,0,332,10,0
Clc1ccc(cc1)C(OCCN1CCOCC1)c1ccccc1,9973981,331.8,3,0,3.6,0,21.7,6,1
C[C@H]1C[C@H]2C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,9978916,410.5,7,3,1.9,0,94.8,2,1
C[C@@]12C[C@H](O)[C@@]3(F)C(C[C@H](F)C4=CC(=O)C=C[C@@]43C)C2C[C@@H](O)[C@]1(O)C(=O)CO,9979045,412.4,8,4,1.1,0,115,2,1
C[C@@]12C[C@H](Cl)[C@@]3(Cl)C(CCC4=CC(=O)C=C[C@@]43C)C2CC[C@]1(O)C(=O)CO,9979097,413.3,4,2,3,0,74.6,2,1
CC(C)C[C@@H](OC(=O)c1occc1)C(=O)N[C@H]1[C@H]2SC(C)(C)[C@@H](N2C1=O)C(O)=O FURBUCILLIN,9979762,424.5,8,2,2.7,0,151,8,0
CC1=C(N2[C@H](SC1)[C@H](NC(=O)C(N)c1cccc(c1)NS(C)(=O)=O)C2=O)C(O)=O CEFSUMIDE,9980664,440.5,9,4,-0.4,0,193,6,0
Fc1ccc(cc1)C1CCN(CC1COc1ccc2c(c1)OCO2)CC(=O)c1ccc(cc1)F,9981949,465.5,7,0,5.5,0,48,7,1
C[C@@H]1C[C@H]2C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@H]1C(=O)COC(=O)C(C)(C)C,9983236,495,6,1,4.5,0,80.7,5,1
CC1(C)N[C@@H](C(=O)N1[C@H]1[C@H]2SC(C)(C)[C@@H](N2C1=O)C(O)=O)c1ccc(cc1)O OXETACILLIN,10001337,405.5,7,3,-1,0,136,3,0
C[C@H]1O[C@@H](C[C@@H](N)[C@H]1O)O[C@H]1C[C@@](O)(Cc2c(c3c(c(c21)O)C(=O)c1ccccc1C3=O)O)C(C)=O,10006064,497.5,10,5,1.9,0,177,3,0
CC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCN)NC(=O)[C@H](CC)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](Cc1ccccc1)NC(=O)[C@@H](N)CC(C)C)C(=O)N[C@@H](CCCN)C=O GRAMICIDIN-S-3,10011466,1115.4,13,10,3.2,0,339,33,0
C1CC2=NC3=CC=CCC3=C2C(Cc2ccccc2)N1,10015587,262.3,2,1,2.2,0,24.4,2,1
C[C@@]12C=CC(=O)C=C2C(=CC2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]21)Cl,10023463,392.9,5,3,1.9,0,94.8,2,1
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2C3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@@]21C,10024054,402.5,6,1,2.1,0,97.7,4,1
CC(=O)OCC(=O)[C@@]1(O)CCC2C3C[C@H](Cl)C4=CC(=O)C=C[C@]4(C)C3C(=O)C[C@@]21C,10025958,434.9,6,1,1.5,0,97.7,4,1
CNC(=O)CCN1CCN(CC\C=C2\c3ccccc3Sc3ccc(cc\23)Cl)CC1,10026342,442,4,1,4.2,0,60.9,6,1
CCCCOC(=O)C(=O)[C@H]1[C@H](C)CC2C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)C3[C@@H](O)C[C@@]21C,10026592,446.6,6,1,4.3,0,80.7,6,1
CCCCCC(=O)OCC(=O)[C@H]1[C@H](C)CC2C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)C3[C@@H](O)C[C@@]21C,10027877,474.6,6,1,4.9,0,80.7,8,1
CNC(=O)C[C@H](N)C(=O)N[C@@H](C(=O)N[C@H]1[C@H]2SC(C)(C)[C@@H](N2C1=O)C(O)=O)c1ccc(cc1)O ASPOXICILLIN,10028656,493.5,9,6,-3.4,0,217,8,0
CCOC(=O)O[C@@H]1[C@H](C[C@@H](C)O[C@H]1O[C@@H]1[C@@H](C)[C@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]1(C)O)N(C)C ERYTHROMYCIN-ETHYLCARBONATE,10033317,806,16,4,4,0,209,11,0
CCN(CC)C(=O)[C@@H]1C2CC(C=C2)[C@H]1C(=O)N(CC)CC,10040011,292.4,2,0,1.7,0,40.6,6,1
CSCCC(NC(C)=O)C(=O)Oc1ccc(cc1)NC(C)=O,10041933,324.4,5,2,1.2,0,110,8,1
CC1(C)S[C@@H]2[C@H](NC(=O)CCCC(N)C(O)=O)C(=O)N2[C@H]1C(O)=O ADICILLIN,10044005,359.4,8,4,-2.5,0,175,7,0
C[C@H]1C[C@H]2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(=O)C[C@]2(C)[C@@]1(O)C(=O)CCl,10047084,408.9,5,1,2.6,0,71.4,2,1
C[C@H]1OC2(CCCC[C@H]2Oc2cccc(c2)Cl)NC1=O,10063117,295.76,3,1,3.1,0,47.6,2,1
CC[C@H](O)C(C[C@@H](C)N(C)C)(c1ccccc1)c1ccccc1,10064061,311.5,2,1,3.7,0,23.5,7,1
